Price,rooms,price_per_m2,level,levels,year,area_total,area_living,area_kitchen,street,area_comfort
250000.0,1.0,3571.0,4.0,14.0,2012.0,70.0,22.0,27.0,Окіпної,21.0
38500.0,1.0,1196.0,4.0,5.0,1960.0,80.16498316498317,42.613882863340564,15.907786885245901,Олени Теліги,21.643313416396705
99999.0,2.0,1667.0,15.0,26.0,2013.0,60.0,39.0,16.0,Кондратюка,5.0
120000.0,3.0,1739.0,1.0,9.0,1977.0,69.0,42.613882863340564,15.907786885245901,Мечнікова,10.478330251413535
150000.0,3.0,1829.0,5.0,12.0,1997.0,82.0,42.0,9.0,Героїв Сталінграда,31.0
285000.0,4.0,1900.0,8.0,9.0,1996.3073852295408,150.0,42.613882863340564,22.0,Рибальська,85.38611713665944
72500.0,2.0,1394.0,4.0,4.0,2019.0,52.0,30.0,15.907786885245901,Березова,6.092213114754099
750000.0,3.0,5000.0,10.0,14.0,2017.0,150.0,95.0,18.0,Саперне Поле,37.0
493000.0,4.0,4287.0,12.0,24.0,2019.0,115.0,80.0,20.0,Антоновича,15.0
290000.0,3.0,3333.0,22.0,25.0,2019.0,87.0,55.0,15.0,Маккейна,17.0
247000.0,3.0,2100.0,13.0,17.0,2019.0,80.16498316498317,63.0,15.0,Лейпцизька,2.1649831649831697
90000.0,2.0,1139.0,13.0,23.0,2015.0,79.0,34.0,18.0,Драгоманова,27.0
80000.0,3.0,1250.0,9.0,9.0,1972.0,64.0,42.613882863340564,15.907786885245901,Коновальця,5.478330251413535
103900.0,3.0,1071.0,21.0,25.0,1996.3073852295408,97.0,51.0,16.0,Василя Стуса,30.0
265000.0,3.0,2944.0,13.0,17.0,2006.0,90.0,38.0,42.0,Тютюнника,10.0
105000.0,3.0,1641.0,1.0,5.0,1957.0,64.0,40.0,8.0,Січових Стрільців,16.0
78000.0,2.0,1696.0,5.0,11.0,2018.0,46.0,20.0,20.0,Райдужна,6.0
44900.0,1.0,1182.0,7.0,10.0,1988.0,38.0,17.0,8.0,Закревського,13.0
494000.0,6.0,1502.0,8.0,10.0,1996.0,329.0,193.0,47.0,Тургенєвська,89.0
55000.0,2.0,1078.0,9.0,10.0,1982.0,51.0,31.0,8.0,Зої Космодем'янської,12.0
59280.0,2.0,874.0,5.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Радченка,21.643313416396705
56000.0,1.0,1273.0,11.0,25.0,1996.3073852295408,44.0,42.613882863340564,15.907786885245901,Сверстюка,14.521669748586465
47500.0,1.0,1105.0,10.0,18.0,2006.0,43.0,20.0,10.0,Милославська,13.0
100000.0,2.0,1099.0,8.0,9.0,1970.0,91.0,42.613882863340564,15.907786885245901,Метрологічна,32.47833025141354
103000.0,1.0,2341.0,9.55521472392638,17.624233128834355,1996.3073852295408,44.0,42.613882863340564,15.907786885245901,Деміївська,14.521669748586465
95000.0,3.0,1118.0,2.0,15.0,2019.0,85.0,47.0,13.0,Перемоги,25.0
76800.0,3.0,985.0,2.0,5.0,1958.0,78.0,78.0,9.0,Вишгородська,9.0
257500.0,2.0,4769.0,8.0,25.0,2015.0,54.0,42.613882863340564,15.907786885245901,Маккейна,4.521669748586465
52500.0,1.0,1094.0,9.0,22.0,1996.3073852295408,48.0,42.613882863340564,21.0,Перемоги,15.613882863340564
302200.0,4.0,2001.0,5.0,22.0,2013.0,151.0,42.613882863340564,15.907786885245901,Перемоги,92.47833025141354
63500.0,2.0,814.0,22.0,25.0,1996.3073852295408,78.0,36.0,12.0,Балтійський,30.0
550000.0,4.0,3416.0,8.0,26.0,2009.0,161.0,67.0,40.0,Звіринецька,54.0
98700.0,2.0,1484.0,15.0,25.0,2019.0,80.16498316498317,42.613882863340564,19.0,Ревуцького,18.551100301642606
35000.0,1.0,946.0,8.0,9.0,1992.0,37.0,19.0,7.0,Милославська,11.0
56000.0,2.0,851.0,14.0,24.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Вербицького,21.643313416396705
36000.0,1.0,1333.0,4.0,5.0,1960.0,27.0,42.613882863340564,15.907786885245901,Новгородська,31.521669748586465
87000.0,1.0,1839.0,2.0,25.0,2015.0,80.16498316498317,25.0,10.0,Бажана,45.16498316498317
220000.0,5.0,1222.0,5.0,6.0,1996.3073852295408,180.0,72.0,12.0,Канівська,96.0
109000.0,3.0,1253.0,7.0,16.0,1996.3073852295408,87.0,42.613882863340564,15.907786885245901,Максимовича,28.478330251413535
125000.0,2.0,1689.0,23.0,25.0,2016.0,74.0,42.613882863340564,15.907786885245901,Донця,15.478330251413535
600000.0,3.0,4800.0,2.0,14.0,1996.3073852295408,125.0,42.613882863340564,15.907786885245901,Драгомирова,66.47833025141354
60000.0,1.0,1277.0,5.0,16.0,1996.3073852295408,47.0,22.0,15.907786885245901,Тираспольська,9.092213114754099
15700000.0,3.0,157000.0,2.0,4.0,1917.0,100.0,76.0,12.0,Саксаганського,12.0
45000.0,1.0,1214.9,5.0,16.0,1990.0,80.16498316498317,42.613882863340564,15.907786885245901,Тираспольська,21.643313416396705
160000.0,3.0,1356.0,11.0,25.0,2015.0,118.0,85.0,33.0,Зарічна,0.0
65000.0,2.0,1413.0,11.0,16.0,1981.0,46.0,27.0,9.0,Гонгадзе,10.0
495000.0,3.0,4420.0,13.0,39.0,2017.0,112.0,42.613882863340564,15.907786885245901,Українки,53.47833025141354
59000.0,2.0,1283.0,3.0,5.0,1965.0,46.0,42.613882863340564,15.907786885245901,Світлицького,12.521669748586465
68000.0,2.0,1447.0,5.0,10.0,1970.0,47.0,35.0,7.0,Воробйова,5.0
81000.0,3.0,1012.0,17.0,25.0,2018.0,80.0,60.0,14.0,Каховська,6.0
67000.0,1.0,1675.0,9.0,23.0,1996.3073852295408,40.0,42.613882863340564,12.0,Глибочицька,14.613882863340564
170000.0,3.0,1339.0,3.0,3.0,1954.0,127.0,86.0,30.0,Білокур,11.0
54500.0,1.0,996.0,23.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,12.0,Балтійський,25.551100301642606
232000.0,3.0,1706.0,11.0,13.0,2014.0,136.0,70.0,15.907786885245901,Антоновича,50.0922131147541
75000.0,2.0,789.0,18.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Кондратюка,21.643313416396705
99000.0,1.0,2152.0,3.0,4.0,1898.0,46.0,25.0,10.0,Гончара,11.0
55000.0,1.0,1310.0,6.0,25.0,2019.0,42.0,13.0,9.0,Ревуцького,20.0
475000.0,3.0,5000.0,3.0,13.0,2017.0,95.0,66.0,13.0,Драгоманова,16.0
70000.0,1.0,1659.0,1.0,19.0,2006.0,80.16498316498317,18.0,10.0,Драгоманова,52.16498316498317
79900.0,2.0,1211.0,24.0,25.0,2013.0,66.0,36.0,13.0,Сім’ї Кульженків,17.0
215767.9,3.0,2157.7,8.0,16.0,2000.0,100.0,57.0,12.0,Панельна,31.0
155000.0,3.0,1550.0,13.0,16.0,2012.0,100.0,55.0,16.0,Вільямса,29.0
100000.0,1.0,1667.0,13.0,25.0,2008.0,60.0,21.0,17.0,Голосіївська,22.0
1010000.0,4.0,5674.0,23.0,26.0,2017.0,178.0,92.0,22.0,Оболонський,64.0
45000.0,1.0,1500.0,1.0,9.0,1975.0,30.0,16.0,5.0,Миколи Голего,9.0
80000.0,1.0,1333.0,4.0,24.0,2012.0,60.0,42.613882863340564,15.907786885245901,Дніпровська,1.478330251413535
115000.0,2.0,1575.0,21.0,25.0,2015.0,73.0,37.0,15.0,Малиновського,21.0
620000.0,5.0,3605.0,14.0,17.0,2001.0,172.0,93.0,13.0,Назарівська,66.0
250500.0,6.0,1668.0,13.0,14.0,1978.0,80.16498316498317,81.0,13.0,Гоголівська,13.83501683501683
39000.0,1.0,1345.0,1.0,5.0,1963.0,29.0,16.0,5.0,Дорогожицька,8.0
360000.0,5.0,2400.0,5.0,6.0,1936.0,150.0,120.0,15.0,Грушевського,15.0
250000.0,2.0,2976.0,15.0,23.0,2008.0,84.0,60.0,15.0,Іллєнка,9.0
95000.0,1.0,1863.0,22.0,25.0,2018.0,51.0,14.0,20.0,Липківського,17.0
63900.0,1.0,761.0,13.0,14.0,2013.0,84.0,44.0,18.0,Ушинського,22.0
81000.0,2.0,1528.0,13.0,25.0,2020.0,53.0,42.613882863340564,15.907786885245901,Польова,5.521669748586465
219000.0,1.0,3776.0,2.0,9.0,2019.0,58.0,20.0,20.0,Саперне Поле,18.0
162000.0,3.0,1604.0,19.0,26.0,2017.0,101.0,55.0,25.0,Панельна,21.0
260000.0,3.0,2321.0,14.0,18.0,2013.0,112.0,60.0,17.0,Хмельницького,35.0
163000.0,1.0,3622.0,2.0,22.0,2015.0,45.0,22.0,12.0,Маккейна,11.0
499000.0,2.0,4990.0,22.0,25.0,2019.0,100.0,42.613882863340564,15.907786885245901,Антоновича,41.47833025141354
310000.0,3.0,1925.0,3.0,18.0,2009.0,161.0,120.0,35.0,Толстого,6.0
99800.0,3.0,1535.0,6.0,8.0,1962.0,65.0,42.613882863340564,15.907786885245901,Дружби Народів,6.478330251413535
130000.0,1.0,3023.0,9.0,26.0,1996.3073852295408,43.0,42.613882863340564,15.907786885245901,Оболонський,15.521669748586465
70000.0,2.0,1273.0,4.0,5.0,1938.0,55.0,39.0,8.0,Багговутівська,8.0
44500.0,2.0,1025.0,1.0,5.0,1961.0,80.16498316498317,29.0,6.0,Антонова,45.16498316498317
199000.0,2.0,2488.0,2.0,5.0,1937.0,80.0,40.0,15.907786885245901,Володимирська,24.0922131147541
120000.0,2.0,2500.0,9.0,9.0,1972.0,48.0,42.613882863340564,15.907786885245901,Українки,10.521669748586465
68750.0,2.0,892.9,7.0,16.0,1996.3073852295408,77.0,34.0,12.0,Сім’ї Кульженків,31.0
162000.0,3.0,1800.0,11.0,26.0,2005.0,90.0,48.0,23.0,Коновальця,19.0
209000.0,2.0,2580.0,2.0,10.0,2003.0,81.0,40.0,15.0,Мирного,26.0
275000.0,2.0,2926.0,15.0,16.0,2006.0,94.0,42.613882863340564,48.0,Московська,3.3861171366594363
38000.0,1.0,1056.0,8.0,9.0,1984.0,36.0,18.0,8.0,Жмеринська,10.0
114000.0,3.0,1583.0,6.0,7.0,1959.0,72.0,51.0,9.0,Бойчука,12.0
161000.0,2.0,1809.0,17.0,25.0,2018.0,89.0,42.613882863340564,15.907786885245901,Липківського,30.478330251413535
330000.0,3.0,3000.0,18.0,24.0,2018.0,110.0,60.0,40.0,Лабораторний,10.0
1500000.0,5.0,5000.0,9.55521472392638,17.624233128834355,1996.3073852295408,300.0,42.613882863340564,15.907786885245901,Інститутська,241.47833025141352
295000.0,3.0,2757.0,6.0,6.0,1914.0,107.0,74.0,11.0,Хрещатик,22.0
62000.0,1.0,1512.0,2.0,25.0,1996.3073852295408,41.0,14.0,14.0,Дніпровська,13.0
255000.0,4.0,2024.0,16.0,25.0,2016.0,126.0,70.0,15.0,Саперне Поле,41.0
68000.0,3.0,907.0,5.0,15.0,1993.0,75.0,43.0,8.0,Комарова,24.0
164000.0,2.0,2702.0,30.0,30.0,1996.3073852295408,80.16498316498317,42.613882863340564,12.0,Драгомирова,25.551100301642606
139000.0,3.0,1252.0,23.0,36.0,2007.0,111.0,60.0,18.0,Срібнокільська,33.0
115000.0,2.0,1337.0,11.0,25.0,2008.0,86.0,42.613882863340564,15.907786885245901,Чоколівський,27.478330251413535
104000.0,1.0,1857.0,10.0,24.0,1996.3073852295408,56.0,16.0,16.0,Звіринецька,24.0
85000.0,1.0,1518.0,7.0,14.0,1996.3073852295408,56.0,20.0,14.0,Вишгородська,22.0
190000.0,2.0,3585.0,3.0,20.0,2019.0,53.0,18.0,20.0,Драгомирова,15.0
65000.0,2.0,1161.0,3.0,4.0,1952.0,56.0,34.0,9.0,Будівельників,13.0
105000.0,3.0,1117.0,6.0,22.0,2010.0,94.0,47.0,15.0,Урлівська,32.0
57000.0,2.0,919.0,15.0,21.0,1996.3073852295408,62.0,26.0,26.0,Сормовська,10.0
65000.0,1.0,1182.0,5.0,18.0,1996.3073852295408,55.0,42.613882863340564,21.0,Правди,8.613882863340564
98000.0,2.0,1388.0,8.0,25.0,2006.0,80.16498316498317,42.613882863340564,15.907786885245901,Верховинна,21.643313416396705
55000.0,2.0,1058.0,2.0,9.0,1986.0,52.0,29.0,8.0,Вербицького,15.0
55000.0,1.0,1618.0,5.0,33.0,1996.3073852295408,34.0,42.613882863340564,9.0,Велика Васильківська,17.613882863340564
115000.0,2.0,2170.0,7.0,7.0,1961.0,53.0,35.0,15.907786885245901,Велика Васильківська,2.0922131147540988
158364.0,2.0,1760.0,4.0,11.0,1996.3073852295408,90.0,45.0,20.0,Бойчука,25.0
80000.0,1.0,2000.0,11.0,25.0,2011.0,40.0,19.0,11.0,Лобановського,10.0
41000.0,2.0,909.0,2.0,3.0,1959.0,80.16498316498317,42.613882863340564,15.907786885245901,Миколи Шепелєва,21.643313416396705
435000.0,2.0,3625.0,2.0,10.0,1998.0,120.0,85.0,10.0,Кропивницького,25.0
100000.0,1.0,2000.0,3.0,23.0,2016.0,50.0,28.0,20.0,Трускавецька,2.0
88107.1,2.0,1223.7,23.0,26.0,1996.3073852295408,72.0,34.0,15.0,Маланюка,23.0
130000.0,1.0,2653.0,4.0,16.0,1996.3073852295408,49.0,18.0,16.0,Драгомирова,15.0
125000.0,2.0,1866.0,4.0,9.0,2018.0,67.0,42.613882863340564,15.907786885245901,Юнацька,8.478330251413535
89000.0,2.0,1413.0,12.0,14.0,2013.0,63.0,42.613882863340564,11.0,Максимовича,9.386117136659436
110000.0,3.0,1122.0,4.0,25.0,2010.0,98.0,59.0,14.0,Комарова,25.0
70000.0,2.0,1167.0,7.0,12.0,2019.0,60.0,26.0,15.907786885245901,Багговутівська,18.0922131147541
46000.0,1.0,1000.0,8.0,26.0,1996.3073852295408,46.0,42.613882863340564,15.907786885245901,Костанайська,12.521669748586465
84000.0,2.0,1400.0,14.0,24.0,1996.3073852295408,60.0,42.613882863340564,10.0,Костанайська,7.386117136659436
160000.0,3.0,1250.0,3.0,10.0,2010.0,128.0,69.0,18.0,Срібнокільська,41.0
42000.0,2.0,913.0,9.0,9.0,1970.0,46.0,42.613882863340564,15.907786885245901,Курчатова,12.521669748586465
61000.0,1.0,1743.0,8.0,9.0,1974.0,35.0,17.0,6.0,Гусовського,12.0
130000.0,3.0,1512.0,5.0,9.0,1972.0,86.0,43.0,9.0,Українки,34.0
120000.0,3.0,1091.0,3.0,16.0,2002.0,110.0,54.0,13.0,Драгоманова,43.0
250000.0,2.0,2874.0,11.0,23.0,2012.0,87.0,56.0,31.0,Дніпровська,0.0
125000.0,3.0,1322.0,19.0,34.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Заболотного,21.643313416396705
79235.0,2.0,1152.0,14.0,34.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Заболотного,21.643313416396705
113261.0,2.0,1421.0,9.0,36.0,1961.0,80.16498316498317,42.613882863340564,15.907786885245901,Перемоги,21.643313416396705
62000.0,1.0,1403.0,24.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Сверстюка,21.643313416396705
131000.0,2.0,2620.0,15.0,25.0,2016.0,50.0,42.613882863340564,21.0,Липківського,13.613882863340564
300000.0,1.0,4000.0,18.0,24.0,2015.0,75.0,28.0,25.0,Маккейна,22.0
108000.0,3.0,1200.0,3.0,24.0,1996.3073852295408,90.0,54.0,10.0,Дніпровська,26.0
47000.0,1.0,1621.0,2.0,5.0,1964.0,29.0,15.0,5.0,Волгоградська,9.0
57000.0,2.0,919.0,2.0,25.0,1996.3073852295408,62.0,45.0,14.0,Новопольова,3.0
135482.1,2.0,1782.6,1.0,25.0,2015.0,76.0,42.613882863340564,15.907786885245901,Драгоманова,17.478330251413535
149000.0,4.0,1192.0,3.0,8.0,2019.0,125.0,72.0,17.0,Лебедєва,36.0
85000.0,2.0,1977.0,1.0,5.0,1962.0,43.0,27.0,4.0,Драгомирова,12.0
123900.0,2.0,1721.0,6.0,30.0,1996.3073852295408,72.0,46.0,15.0,Драгомирова,11.0
150000.0,1.0,2727.0,3.0,17.0,2019.0,55.0,42.613882863340564,15.907786885245901,Лейпцизька,3.521669748586465
285000.0,3.0,2568.0,4.0,22.0,2014.0,111.0,60.0,35.0,Глибочицька,16.0
115000.0,3.0,1106.0,5.0,9.0,2005.0,104.0,65.0,20.0,Салютна,19.0
45900.0,2.0,1020.0,1.0,5.0,1965.0,45.0,30.0,4.0,Метрологічна,11.0
60000.0,2.0,952.0,18.0,25.0,1996.3073852295408,63.0,26.0,17.0,Північно-Сирецька,20.0
115000.0,2.0,1742.0,15.0,25.0,2018.0,66.0,30.0,18.0,Правди,18.0
44000.0,1.0,1023.0,24.0,26.0,2018.0,43.0,28.0,12.0,Вернадського,3.0
85000.0,2.0,1700.0,4.0,25.0,2016.0,50.0,25.0,10.0,Пчілки,15.0
183693.7,2.0,2213.2,8.0,25.0,2019.0,83.0,44.0,15.0,Лейпцизька,24.0
200000.0,3.0,2083.0,2.0,5.0,1959.0,96.0,73.0,7.0,Басейна,16.0
138000.0,2.0,2060.0,13.0,25.0,2011.0,67.0,42.613882863340564,15.907786885245901,Шаповала,8.478330251413535
39500.0,1.0,1013.0,20.0,25.0,1996.3073852295408,39.0,42.613882863340564,10.0,Бережанська,13.613882863340564
123500.0,2.0,1506.0,6.0,26.0,1996.3073852295408,82.0,42.613882863340564,18.0,Бойчука,21.386117136659436
80000.0,2.0,1250.0,11.0,16.0,1996.3073852295408,64.0,35.0,16.0,Перемоги,13.0
1976000.0,5.0,3800.0,17.0,25.0,2019.0,520.0,42.613882863340564,20.0,Івана Федорова,457.38611713665944
320000.0,2.0,3232.0,13.0,24.0,2019.0,99.0,47.0,13.0,Антоновича,39.0
110000.0,2.0,1735.0,1.0,12.0,2003.0,80.16498316498317,42.613882863340564,15.907786885245901,Вільямса,21.643313416396705
92000.0,2.0,1686.8,18.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,31.0,Бойчука,6.551100301642606
101000.0,1.0,1772.0,33.0,36.0,1996.3073852295408,57.0,42.613882863340564,15.907786885245901,Перемоги,1.521669748586465
849000.0,2.236607142857143,2082.366467958271,9.55521472392638,17.624233128834355,2001.0,80.16498316498317,42.613882863340564,15.907786885245901,Ковпака,21.643313416396705
85000.0,2.0,1545.0,6.0,16.0,1973.0,55.0,22.0,7.0,Русанівський,26.0
330000.0,3.0,2481.0,7.0,21.0,2010.0,133.0,70.0,22.0,Українки,41.0
33900.0,1.0,1169.0,4.0,5.0,1969.0,29.0,16.0,7.0,Празька,6.0
165000.0,4.0,2062.0,4.0,4.0,1996.3073852295408,80.0,56.0,11.0,Гончара,13.0
270000.0,2.0,3333.0,11.0,13.0,2019.0,81.0,32.0,20.0,Маккейна,29.0
40000.0,1.0,995.0,14.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,12.0,Балтійський,25.551100301642606
104000.0,1.0,2122.0,13.0,26.0,2015.0,49.0,25.0,14.0,Білоруська,10.0
75000.0,1.0,1442.0,4.0,25.0,2016.0,52.0,18.0,14.0,Драгоманова,20.0
115000.0,2.0,1613.0,4.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Липківського,21.643313416396705
58000.0,1.0,1758.0,8.0,9.0,1972.0,33.0,19.0,15.907786885245901,Новогоспітальна,1.9077868852459012
30540.0,1.0,1021.4,9.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Радченка,21.643313416396705
259999.0,5.0,1625.0,5.0,6.0,1936.0,160.0,85.0,40.0,Богомольця,35.0
140000.0,3.0,1842.0,26.0,26.0,2016.0,76.0,49.0,10.0,Донця,17.0
160000.0,2.0,2078.0,3.0,26.0,1996.3073852295408,77.0,36.0,13.0,Оболонський,28.0
200714.3,4.0,2007.1,2.0,2.0,1996.3073852295408,100.0,80.0,20.0,Щекавицька,0.0
65000.0,3.0,1048.0,3.0,9.0,1960.0,62.0,43.0,9.0,Пожарського,10.0
74000.0,3.0,1000.0,7.0,9.0,1975.0,74.0,48.0,8.0,Полкова,18.0
67000.0,2.0,1218.0,3.0,16.0,1993.0,55.0,30.0,8.0,Палладіна,17.0
110000.0,2.0,1630.0,12.0,24.0,1996.3073852295408,80.16498316498317,42.613882863340564,37.0,Бойчука,0.5511003016426059
127000.0,2.0,1512.0,14.0,24.0,2018.0,84.0,43.0,14.0,Липківського,27.0
180000.0,2.0,1915.0,4.0,10.0,2005.0,94.0,45.0,15.0,Павлівська,34.0
63000.0,3.0,875.0,3.0,9.0,1977.0,72.0,45.0,7.0,Івашкевича,20.0
42900.0,2.0,998.0,1.0,5.0,1996.3073852295408,43.0,29.0,15.907786885245901,Іскрівська,1.9077868852459012
95000.0,3.0,1234.0,16.0,25.0,2017.0,77.0,45.0,12.0,Максимовича,20.0
255000.0,4.0,2318.0,3.0,4.0,1900.0,110.0,68.0,13.0,Драгомирова,29.0
100357.1,2.0,1593.0,6.0,30.0,1996.3073852295408,63.0,35.0,8.0,Драгомирова,20.0
115000.0,1.0,2614.0,2.0,7.0,2019.0,44.0,14.0,21.0,Теремківська,9.0
113300.0,3.0,1218.0,15.0,21.0,1996.3073852295408,93.0,55.0,11.0,Осокорська,27.0
268000.0,4.0,1381.0,18.0,20.0,2010.0,194.0,93.0,35.0,Дмитрівська,66.0
140000.0,3.0,1273.0,3.0,26.0,1996.3073852295408,110.0,42.613882863340564,15.907786885245901,Кондратюка,51.47833025141354
146000.0,3.0,1718.0,1.0,9.0,2015.0,85.0,40.0,17.0,Регенераторна,28.0
63000.0,3.0,900.0,23.0,23.0,1996.3073852295408,70.0,34.0,14.0,Глибочицька,22.0
495000.0,3.0,3367.0,14.0,23.0,2014.0,147.0,50.0,40.0,Глибочицька,57.0
275000.0,3.0,2644.0,5.0,24.0,2008.0,104.0,70.0,14.0,Героїв Сталінграда,20.0
73500.0,2.0,1361.0,2.0,9.0,1966.0,54.0,32.0,8.0,Борщагівська,14.0
57000.0,2.0,1056.0,7.0,26.0,1996.3073852295408,54.0,28.0,9.0,Ревуцького,17.0
121860.0,2.0,1741.0,2.0,9.0,2018.0,70.0,45.0,14.0,Юнацька,11.0
73000.0,2.0,1000.0,21.0,25.0,1996.3073852295408,73.0,42.613882863340564,15.907786885245901,Заболотного,14.478330251413535
39000.0,1.0,1147.0,3.0,5.0,1960.0,34.0,18.0,8.0,Автозаводська,8.0
92284.0,2.0,1138.0,6.0,34.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Заболотного,21.643313416396705
210000.0,2.0,1736.0,14.0,24.0,2008.0,121.0,60.0,30.0,Саксаганського,31.0
139900.0,4.0,1260.0,6.0,9.0,1996.3073852295408,111.0,42.613882863340564,15.907786885245901,Зарічна,52.47833025141354
145000.0,2.0,1686.0,17.0,23.0,2005.0,86.0,48.0,12.0,Героїв Сталінграда,26.0
76000.0,3.0,1086.0,6.0,9.0,1980.0,70.0,34.0,10.0,Героїв Сталінграда,26.0
796000.0,4.0,4020.0,7.0,15.0,1996.3073852295408,198.0,65.0,67.0,Драгомирова,66.0
97926.0,1.0,1900.0,9.0,30.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Драгомирова,21.643313416396705
46000.0,1.0,1438.0,2.0,5.0,1963.0,32.0,19.0,6.0,Гавела,7.0
115000.0,3.0,1135.0,13.0,25.0,2004.0,80.16498316498317,42.613882863340564,15.907786885245901,Здолбунівська,21.643313416396705
430000.0,3.0,3909.0,8.0,22.0,2014.0,110.0,62.0,14.0,Драгомирова,34.0
3210000.0,5.0,8025.0,10.0,10.0,1961.0,400.0,250.0,50.0,Мечнікова,100.0
127900.0,2.0,1776.0,13.0,24.0,2017.0,72.0,35.0,17.0,Максимовича,20.0
75000.0,2.0,1250.0,4.0,5.0,1938.0,60.0,45.0,9.0,Багговутівська,6.0
90005.0,2.236607142857143,1915.0,8.0,15.0,1996.3073852295408,47.0,17.0,20.0,Шолуденка,10.0
284999.0,2.0,3202.0,3.0,18.0,2005.0,89.0,50.0,16.0,Щекавицька,23.0
51000.0,3.0,850.0,2.0,9.0,1972.0,60.0,40.0,6.0,Коласа,14.0
320000.0,3.0,3107.0,8.0,24.0,2013.0,103.0,42.613882863340564,16.0,Перемоги,44.386117136659436
43000.0,2.0,782.0,24.0,26.0,1996.3073852295408,55.0,42.613882863340564,11.0,Перемоги,1.3861171366594363
91000.0,1.0,1750.0,33.0,35.0,1996.3073852295408,52.0,20.0,22.0,Перемоги,10.0
185000.0,2.0,2256.0,6.0,9.0,1996.3073852295408,82.0,35.0,24.0,Наумова,23.0
49990.0,3.0,757.0,8.0,9.0,1976.0,66.0,45.0,8.0,Наумова,13.0
89000.0,1.0,2342.0,7.0,15.0,1996.3073852295408,38.0,20.0,7.0,Перемоги,11.0
170000.0,2.0,2656.0,5.0,7.0,1948.0,64.0,42.613882863340564,9.0,Велика Васильківська,12.386117136659436
46500.0,2.0,1011.0,5.0,5.0,1963.0,46.0,31.0,7.0,Вишгородська,8.0
